,Timestamps,Temperature,Humidity,Pressure,Distance,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magnox,Magnoy,Magnoz
379,2022-01-11 01:28:04.446012,25.7,60.2,997.0,128.0,1.72,0.32,3.75,5.25,-3.57,4.9,-324.0,40.5,-415.88
380,2022-01-11 01:28:04.524131,25.8,60.4,997.0,125.0,1.72,0.32,3.75,5.25,-3.57,4.9,-323.25,44.25,-419.5
381,2022-01-11 01:28:04.586646,25.8,60.4,997.0,131.0,1.72,0.31,3.74,5.6,-3.5,5.11,-319.5,47.75,-416.25
382,2022-01-11 01:28:04.649150,25.8,60.4,997.0,133.0,1.72,0.32,3.75,5.81,-3.64,5.04,-326.0,40.5,-410.38
383,2022-01-11 01:28:04.696029,25.8,60.4,997.0,120.0,1.72,0.32,3.74,5.11,-3.71,4.83,-321.25,42.75,-401.75
384,2022-01-11 01:28:04.742913,25.8,60.5,997.0,129.0,1.72,0.32,3.74,5.11,-3.71,4.83,-323.75,43.0,-411.0
385,2022-01-11 01:28:04.805415,25.8,60.5,997.0,131.0,1.72,0.32,3.74,5.6,-3.92,4.9,-321.0,46.0,-412.5
386,2022-01-11 01:28:04.867927,25.8,60.5,997.0,132.0,1.72,0.32,3.74,6.51,-3.92,5.11,-320.0,40.25,-418.0
387,2022-01-11 01:28:04.930429,25.8,60.3,997.0,130.0,1.72,0.33,3.75,8.4,-6.3,5.04,-313.75,49.5,-418.88
388,2022-01-11 01:28:04.992926,25.8,60.3,997.0,138.0,1.72,0.33,3.75,8.4,-6.3,5.04,-313.25,41.75,-415.63
389,2022-01-11 01:28:05.055431,25.8,60.5,997.0,131.0,1.73,0.32,3.73,6.09,-11.48,4.76,-330.25,37.5,-399.25
390,2022-01-11 01:28:05.117924,25.8,60.5,997.0,141.0,1.73,0.33,3.74,4.97,-9.38,3.64,-313.75,37.25,-425.25
391,2022-01-11 01:28:05.164794,25.8,60.5,997.0,128.0,1.73,0.33,3.74,4.97,-9.38,3.64,-314.5,35.0,-410.0
392,2022-01-11 01:28:05.258563,25.8,58.9,997.0,130.0,1.74,0.33,3.73,4.27,-8.05,4.41,-306.5,35.75,-402.63
393,2022-01-11 01:28:05.305445,25.8,58.9,997.0,128.0,1.74,0.33,3.72,3.5,-5.39,4.55,-317.75,34.5,-406.75
394,2022-01-11 01:28:05.336693,25.8,60.5,997.0,126.0,1.74,0.32,3.74,2.52,-3.01,3.64,-314.0,37.25,-408.88
395,2022-01-11 01:28:05.399197,25.8,60.5,997.0,123.0,1.74,0.32,3.74,2.52,-3.01,3.64,-323.75,37.25,-409.0
396,2022-01-11 01:28:05.461706,25.8,60.6,997.0,125.0,1.74,0.33,3.73,3.36,-5.67,3.85,-319.5,37.75,-399.13
397,2022-01-11 01:28:05.524198,25.8,60.6,997.0,128.0,1.74,0.33,3.73,4.13,-2.17,5.25,-319.75,35.25,-409.88
398,2022-01-11 01:28:05.571083,25.8,60.6,997.0,133.0,1.74,0.33,3.73,3.5,-3.85,4.76,-318.25,37.25,-405.0
399,2022-01-11 01:28:05.633587,25.7,60.6,997.0,132.0,1.74,0.33,3.73,3.5,-3.85,4.76,-313.0,37.75,-407.75
400,2022-01-11 01:28:05.696082,25.7,60.6,997.0,128.0,1.74,0.32,3.74,3.57,-3.85,4.41,-315.0,37.5,-398.38
401,2022-01-11 01:28:05.758587,25.7,60.3,997.0,128.0,1.74,0.33,3.73,4.76,-3.15,4.9,-312.0,34.0,-415.13
402,2022-01-11 01:28:05.821087,25.7,60.3,997.0,130.0,1.74,0.33,3.73,5.11,-3.22,4.97,-314.5,42.75,-400.5
403,2022-01-11 01:28:05.867966,25.8,60.4,997.0,134.0,1.74,0.33,3.73,5.11,-3.22,4.97,-317.25,40.25,-416.88
404,2022-01-11 01:28:05.946107,25.8,60.4,997.0,130.0,1.74,0.33,3.73,4.41,-3.5,4.83,-313.0,37.75,-410.38
405,2022-01-11 01:28:05.992978,25.8,60.4,997.0,136.0,1.74,0.33,3.73,4.62,-3.64,4.97,-326.75,31.5,-414.75
406,2022-01-11 01:28:06.039857,25.8,60.6,997.0,135.0,1.74,0.33,3.73,4.13,-3.5,4.76,-318.0,42.5,-408.75
407,2022-01-11 01:28:06.102366,25.8,60.6,997.0,130.0,1.74,0.33,3.73,4.13,-3.5,4.76,-315.75,33.75,-414.63
408,2022-01-11 01:28:06.164876,25.8,60.5,997.0,137.0,1.74,0.33,3.74,4.55,-3.99,4.9,-322.0,37.0,-405.38
409,2022-01-11 01:28:06.227714,25.8,60.5,997.0,136.0,1.74,0.33,3.74,4.34,-3.64,4.83,-319.0,41.5,-404.75
410,2022-01-11 01:28:06.289873,25.8,60.5,997.0,137.0,1.74,0.33,3.73,4.41,-3.78,4.9,-316.0,35.5,-417.5
411,2022-01-11 01:28:06.352568,25.9,60.0,997.0,129.0,1.74,0.33,3.73,4.41,-3.78,4.9,-316.75,39.5,-390.0
412,2022-01-11 01:28:06.414876,25.9,60.0,997.0,125.0,1.74,0.33,3.74,3.78,-3.29,4.97,-320.0,35.0,-417.13
413,2022-01-11 01:28:06.477390,25.8,60.4,997.0,131.0,1.74,0.33,3.73,3.29,-3.71,4.62,-322.25,41.75,-413.13
414,2022-01-11 01:28:06.508649,25.8,60.4,997.0,133.0,1.74,0.33,3.74,5.18,-4.2,4.9,-313.0,37.0,-414.38
415,2022-01-11 01:28:06.571134,25.8,60.6,997.0,130.0,1.74,0.33,3.74,5.18,-4.2,4.9,-308.75,32.25,-408.25
416,2022-01-11 01:28:06.633638,25.8,60.6,997.0,134.0,1.75,0.33,3.73,5.88,-3.64,5.39,-311.75,36.75,-415.38
417,2022-01-11 01:28:06.680515,25.8,60.6,997.0,134.0,1.75,0.34,3.74,7.21,-3.64,5.53,-326.0,40.5,-407.25
418,2022-01-11 01:28:06.758658,25.8,60.6,997.0,123.0,1.74,0.33,3.74,5.11,-4.83,5.04,-314.0,34.0,-401.0
419,2022-01-11 01:28:06.821162,25.8,60.6,997.0,136.0,1.74,0.33,3.74,5.11,-4.83,5.04,-311.75,39.0,-408.25
420,2022-01-11 01:28:06.883655,25.8,60.7,997.0,134.0,1.75,0.34,3.74,5.04,-3.64,5.39,-321.5,38.0,-404.38
421,2022-01-11 01:28:06.914918,25.8,60.7,997.0,136.0,1.75,0.33,3.73,4.55,-3.5,5.18,-317.0,37.0,-424.25
422,2022-01-11 01:28:06.977422,25.8,60.4,997.0,138.0,1.75,0.33,3.74,4.55,-3.15,5.11,-316.25,33.5,-402.0
423,2022-01-11 01:28:07.039926,25.8,60.4,997.0,136.0,1.75,0.33,3.74,4.83,-3.15,5.11,-311.75,32.25,-407.0
424,2022-01-11 01:28:07.102418,25.8,60.4,997.0,131.0,1.74,0.34,3.73,4.41,-3.15,4.97,-314.0,37.75,-383.88
425,2022-01-11 01:28:07.164937,25.7,60.9,997.0,135.0,1.75,0.33,3.73,4.48,-3.22,4.69,-310.5,30.0,-415.38
426,2022-01-11 01:28:07.227442,25.7,60.9,997.0,127.0,1.75,0.33,3.73,4.48,-3.22,4.69,-317.75,34.75,-412.63
427,2022-01-11 01:28:07.289930,25.8,60.5,997.0,131.0,1.75,0.34,3.73,4.27,-3.22,4.83,-317.0,39.25,-403.0
428,2022-01-11 01:28:07.352446,25.8,60.5,997.0,134.0,1.75,0.34,3.73,4.27,-3.5,4.62,-318.25,29.75,-396.38
429,2022-01-11 01:28:07.399319,25.8,60.5,997.0,129.0,1.75,0.34,3.73,4.2,-3.57,4.55,-319.25,40.25,-397.5
430,2022-01-11 01:28:07.446202,25.8,60.2,997.0,126.0,1.75,0.34,3.73,4.2,-3.57,4.55,-317.75,44.25,-400.88
431,2022-01-11 01:28:07.508694,25.8,60.2,997.0,126.0,1.74,0.34,3.73,3.57,-3.57,4.41,-313.25,36.25,-394.88
432,2022-01-11 01:28:07.571216,25.8,60.6,997.0,130.0,1.75,0.34,3.73,2.45,-3.78,4.34,-313.25,37.25,-412.13
433,2022-01-11 01:28:07.633724,25.8,60.6,997.0,135.0,1.75,0.33,3.73,1.12,-3.15,3.99,-317.25,36.5,-404.63
434,2022-01-11 01:28:07.696225,25.8,60.4,997.0,131.0,1.75,0.33,3.73,1.12,-3.15,3.99,-310.75,42.75,-424.63
435,2022-01-11 01:28:07.758731,25.8,60.4,997.0,128.0,1.75,0.33,3.72,3.29,-3.15,4.48,-322.25,34.5,-391.75
436,2022-01-11 01:28:07.821228,25.8,60.4,997.0,133.0,1.75,0.33,3.73,4.69,-2.52,5.04,-312.25,31.5,-400.38
437,2022-01-11 01:28:07.868112,25.8,60.6,997.0,139.0,1.75,0.33,3.72,4.55,-2.59,4.76,-317.75,37.5,-399.88
438,2022-01-11 01:28:07.930611,25.8,60.6,997.0,136.0,1.75,0.33,3.72,4.55,-2.59,4.76,-318.5,32.75,-413.75
439,2022-01-11 01:28:07.993375,25.8,60.6,997.0,128.0,1.75,0.33,3.73,5.53,-3.22,5.04,-314.25,36.0,-406.88
440,2022-01-11 01:28:08.055601,25.8,60.6,997.0,130.0,1.74,0.34,3.73,6.58,-3.22,5.6,-312.25,37.75,-404.13
441,2022-01-11 01:28:08.102490,25.8,60.6,997.0,134.0,1.75,0.34,3.73,5.25,-4.13,3.85,-310.5,44.75,-408.0
442,2022-01-11 01:28:08.164983,25.8,60.6,997.0,132.0,1.75,0.34,3.73,5.25,-4.13,3.85,-316.0,38.0,-402.13
443,2022-01-11 01:28:08.227492,25.8,60.6,997.0,135.0,1.75,0.34,3.71,5.25,-5.53,5.81,-316.5,41.0,-411.13
444,2022-01-11 01:28:08.274364,25.8,60.6,997.0,131.0,1.75,0.34,3.73,6.16,0.14,4.55,-318.25,37.75,-402.25
445,2022-01-11 01:28:08.336875,25.8,60.6,997.0,134.0,1.74,0.35,3.73,8.47,0.63,6.02,-315.25,40.0,-415.88
446,2022-01-11 01:28:08.399378,25.8,60.5,997.0,136.0,1.74,0.35,3.73,8.47,0.63,6.02,-316.25,38.0,-392.25
447,2022-01-11 01:28:08.461889,25.8,60.5,997.0,128.0,1.74,0.34,3.73,6.72,-1.19,6.09,-305.75,44.25,-405.63
448,2022-01-11 01:28:08.524782,25.8,60.5,997.0,131.0,1.74,0.35,3.72,5.6,-0.7,5.25,-319.25,45.5,-399.38
449,2022-01-11 01:28:08.571266,25.8,60.4,997.0,132.0,1.74,0.34,3.72,3.92,-1.61,4.76,-317.0,34.25,-396.88
450,2022-01-11 01:28:08.649401,25.8,60.4,997.0,140.0,1.74,0.34,3.72,3.92,-1.61,4.76,-309.25,40.25,-404.5
451,2022-01-11 01:28:08.711905,25.8,60.6,997.0,131.0,1.74,0.35,3.72,3.99,-2.87,4.62,-318.0,38.25,-399.25
452,2022-01-11 01:28:08.758783,25.8,60.6,997.0,114.0,1.74,0.34,3.72,3.92,-3.01,4.83,-314.0,39.75,-403.25
453,2022-01-11 01:28:08.805661,25.8,60.5,997.0,126.0,1.74,0.35,3.72,3.43,-2.38,4.69,-309.5,38.25,-393.38
454,2022-01-11 01:28:08.868165,25.8,60.5,997.0,124.0,1.74,0.35,3.72,3.43,-2.38,4.69,-313.75,40.0,-408.5
455,2022-01-11 01:28:08.930663,25.8,60.5,997.0,136.0,1.74,0.34,3.73,3.57,-3.01,4.69,-318.75,35.75,-393.5
456,2022-01-11 01:28:08.977552,25.9,60.6,997.0,133.0,1.74,0.35,3.72,4.48,-2.59,4.83,-311.75,44.5,-405.25
457,2022-01-11 01:28:09.055666,25.9,60.6,997.0,132.0,1.74,0.34,3.73,4.48,-2.87,5.32,-314.0,39.25,-409.5
458,2022-01-11 01:28:09.118186,25.8,60.5,997.0,123.0,1.74,0.34,3.73,5.67,-2.87,5.32,-312.25,44.5,-395.25
459,2022-01-11 01:28:09.180695,25.8,60.5,997.0,125.0,1.74,0.35,3.73,6.65,-3.29,5.11,-313.75,36.25,-397.5
460,2022-01-11 01:28:09.211943,25.9,60.5,997.0,127.0,1.74,0.35,3.73,5.32,-3.15,5.46,-317.0,37.25,-398.25
461,2022-01-11 01:28:09.274445,25.9,60.4,997.0,131.0,1.74,0.35,3.73,5.32,-3.15,5.46,-313.75,43.75,-395.88
462,2022-01-11 01:28:09.336933,25.9,60.4,997.0,122.0,1.74,0.35,3.73,3.99,-2.59,4.97,-316.5,41.0,-407.75
463,2022-01-11 01:28:09.399454,25.8,60.8,997.0,135.0,1.74,0.35,3.73,3.64,-3.36,4.41,-313.5,39.75,-405.13
464,2022-01-11 01:28:09.461945,25.8,60.8,997.0,125.0,1.74,0.35,3.73,3.08,-3.15,4.62,-317.5,46.75,-402.0
465,2022-01-11 01:28:09.524455,25.9,60.5,997.0,131.0,1.74,0.35,3.73,3.08,-3.15,4.62,-313.75,40.75,-416.63
466,2022-01-11 01:28:09.586959,25.9,60.5,997.0,124.0,1.74,0.35,3.73,2.03,-2.94,4.27,-311.25,42.25,-394.25
467,2022-01-11 01:28:09.649457,25.9,60.5,997.0,124.0,1.74,0.35,3.73,0.98,-3.5,3.99,-312.0,37.75,-420.38
468,2022-01-11 01:28:09.680715,25.8,60.7,997.0,139.0,1.74,0.34,3.73,0.14,-2.94,4.06,-315.75,45.0,-411.88
469,2022-01-11 01:28:09.743213,25.8,60.7,997.0,124.0,1.74,0.34,3.73,0.14,-2.94,4.06,-312.75,43.0,-408.88
470,2022-01-11 01:28:09.805723,25.9,60.6,997.0,131.0,1.74,0.34,3.73,0.07,-3.5,3.92,-312.75,43.25,-408.5
471,2022-01-11 01:28:09.868233,25.9,60.6,997.0,133.0,1.74,0.34,3.73,2.59,-2.31,4.69,-313.25,43.0,-398.25
472,2022-01-11 01:28:09.931268,25.9,60.6,997.0,129.0,1.74,0.34,3.72,5.74,-2.59,5.32,-316.5,44.0,-401.75
473,2022-01-11 01:28:09.993235,25.9,60.6,997.0,131.0,1.74,0.34,3.72,5.74,-2.59,5.32,-315.0,44.75,-405.13
474,2022-01-11 01:28:10.056520,25.9,60.6,997.0,135.0,1.74,0.35,3.74,9.59,-3.15,6.16,-317.25,46.75,-412.13
475,2022-01-11 01:28:10.102623,25.8,60.7,997.0,123.0,1.74,0.35,3.73,5.04,-4.13,4.97,-316.25,38.75,-390.63
476,2022-01-11 01:28:10.165110,25.8,60.7,997.0,130.0,1.74,0.35,3.73,3.22,-4.55,4.83,-307.75,35.25,-409.75
477,2022-01-11 01:28:10.211999,25.9,60.7,997.0,132.0,1.74,0.35,3.73,3.22,-4.55,4.83,-314.75,45.5,-398.0
478,2022-01-11 01:28:10.274503,25.9,60.7,997.0,132.0,1.74,0.34,3.73,3.22,-3.64,4.69,-306.25,35.25,-402.5
479,2022-01-11 01:28:10.337012,25.9,60.7,997.0,138.0,1.74,0.34,3.73,3.57,-3.85,4.55,-317.25,44.5,-401.25
480,2022-01-11 01:28:10.399507,25.9,59.0,997.0,128.0,1.75,0.35,3.73,4.76,-3.99,4.76,-312.25,42.5,-396.0
481,2022-01-11 01:28:10.462022,25.9,59.0,997.0,127.0,1.75,0.35,3.73,4.76,-3.99,4.76,-315.5,45.0,-418.63
482,2022-01-11 01:28:10.524507,25.9,60.6,997.0,138.0,1.75,0.35,3.73,5.6,-4.13,4.83,-308.75,41.5,-408.13
483,2022-01-11 01:28:10.571391,25.9,60.6,997.0,134.0,1.74,0.35,3.73,5.53,-3.99,4.9,-322.5,45.0,-412.5
484,2022-01-11 01:28:10.633890,25.9,60.5,997.0,123.0,1.75,0.34,3.72,4.2,-4.34,4.55,-318.0,46.75,-393.5
485,2022-01-11 01:28:10.696411,25.9,60.5,997.0,128.0,1.75,0.34,3.72,4.2,-4.34,4.55,-307.0,42.25,-407.38
486,2022-01-11 01:28:10.758915,25.9,60.5,997.0,127.0,1.75,0.35,3.72,5.67,-4.06,4.9,-312.0,41.25,-391.13
487,2022-01-11 01:28:10.805773,26.0,60.6,997.0,134.0,1.75,0.35,3.71,9.38,-6.23,5.81,-313.0,39.25,-410.63
488,2022-01-11 01:28:10.868288,26.0,60.6,997.0,129.0,1.76,0.36,3.71,18.41,-9.73,7.91,-322.25,39.75,-395.25
489,2022-01-11 01:28:10.930798,25.9,60.8,997.0,125.0,1.76,0.36,3.71,18.41,-9.73,7.91,-307.75,42.0,-409.13
490,2022-01-11 01:28:10.977671,25.9,60.8,997.0,129.0,1.76,0.37,3.72,19.81,-11.06,8.75,-310.25,42.25,-405.0
491,2022-01-11 01:28:11.040169,25.9,60.7,997.0,127.0,1.76,0.38,3.72,14.56,-7.35,7.42,-304.25,46.5,-409.38
492,2022-01-11 01:28:11.102666,25.9,60.7,997.0,129.0,1.76,0.38,3.71,14.56,-7.35,7.42,-305.0,43.75,-401.75
493,2022-01-11 01:28:11.165183,25.9,60.7,997.0,128.0,1.76,0.38,3.71,9.87,-5.67,6.09,-306.25,55.0,-399.13
494,2022-01-11 01:28:11.212055,25.8,60.6,997.0,132.0,1.76,0.38,3.71,6.44,-4.34,5.18,-307.0,45.5,-407.5
495,2022-01-11 01:28:11.274569,25.8,60.6,997.0,131.0,1.77,0.38,3.71,6.09,-3.99,5.04,-310.5,42.0,-388.88
496,2022-01-11 01:28:11.352685,26.0,60.8,997.0,135.0,1.77,0.38,3.71,6.09,-3.99,5.04,-307.0,40.0,-410.5
497,2022-01-11 01:28:11.415186,26.0,60.8,997.0,128.0,1.77,0.38,3.71,9.94,-5.04,6.02,-314.75,42.75,-396.88
498,2022-01-11 01:28:11.446451,25.9,60.8,997.0,135.0,1.77,0.39,3.69,17.5,-9.87,8.47,-307.75,50.25,-408.0
499,2022-01-11 01:28:11.508955,25.9,61.3,997.0,138.0,1.81,0.37,3.61,30.24,-28.77,13.65,-317.75,46.5,-404.13
